event_id,event_timestamp,event_latitude,event_longitude,classification,landcover_class,cropland_fraction,forest_fraction,built_up_fraction,emission_source,emissions_eligibility,eligibility_reason
c8d52ccb-2bd7-5791-b94c-9b2094d65a15,2023-05-24 08:08:00+00:00,21.62535,72.99116,mixed_or_uncertain,built_up,0.327266922094508,0.236590038314176,0.436143039591315,,not_eligible,No supported PHOENIX emissions classification.
6d04214d-5c4d-5197-b642-001368238e07,2023-05-24 08:57:00+00:00,22.00076,72.638945,mixed_or_uncertain,bare_sparse_vegetation,0.200510855683269,0.257662835249042,0.0,,not_eligible,No supported PHOENIX emissions classification.
ab5b0b3f-03dc-5974-a237-2874fbc570db,2023-05-24 08:57:00+00:00,21.4277775,72.9732575,industrial,tree_cover,0.357918263090677,0.642081736909323,0.0,,not_eligible,No supported PHOENIX emissions classification.
ac319672-046b-53b5-8046-775d268de17c,2023-05-24 08:57:00+00:00,21.89218,72.78319,mixed_or_uncertain,cropland,0.964240102171137,0.028735632183908,0.0070242656449553,,not_eligible,No supported PHOENIX emissions classification.
18352225-c717-5c10-8971-06bb87893f2f,2023-05-24 21:26:00+00:00,21.37091,72.91749,mixed_or_uncertain,cropland,0.587803320561941,0.412196679438059,0.0,,not_eligible,No supported PHOENIX emissions classification.
90b624c7-d91c-5545-bc39-b526bc74c642,2023-05-25 07:49:00+00:00,21.49919,72.838005,mixed_or_uncertain,cropland,0.943167305236271,0.0568326947637292,0.0,,not_eligible,No supported PHOENIX emissions classification.
982d9996-b076-5afb-bdf5-49dc66935386,2023-05-25 07:49:00+00:00,21.99027,72.98617,mixed_or_uncertain,cropland,0.870051085568327,0.129948914431673,0.0,,not_eligible,No supported PHOENIX emissions classification.
9060928d-2bfb-5c6f-aac5-efacdb7b03eb,2023-05-25 08:38:00+00:00,22.01887,72.8504,mixed_or_uncertain,cropland,0.695721583652618,0.193805874840358,0.0,,not_eligible,No supported PHOENIX emissions classification.
f4335949-0765-55b6-9cda-71f7e86a439f,2023-05-25 20:18:00+00:00,21.684985,72.56239,mixed_or_uncertain,built_up,0.151979565772669,0.408045977011494,0.438697318007663,,not_eligible,No supported PHOENIX emissions classification.
8559bbcd-ad7a-56be-8022-f2c504cda75c,2023-05-26 07:30:00+00:00,21.56279,72.89921,mixed_or_uncertain,cropland,0.655172413793103,0.207854406130268,0.000957854406130268,,not_eligible,No supported PHOENIX emissions classification.
9fb05d3d-27c8-52b3-9070-fec64fb9c197,2023-05-26 08:19:00+00:00,22.05643,72.88011,mixed_or_uncertain,cropland,0.662515964240102,0.337484035759898,0.0,,not_eligible,No supported PHOENIX emissions classification.
b961f2b4-d66e-560e-91a8-6572a4e6efa6,2023-05-26 08:19:00+00:00,21.68659,72.5319,mixed_or_uncertain,bare_sparse_vegetation,0.0271392081736909,0.200830140485313,0.223818646232439,,not_eligible,No supported PHOENIX emissions classification.
d08817cd-b327-59bd-8a4a-d8e7ea0840e1,2023-05-26 08:19:00+00:00,22.03211,72.98676,mixed_or_uncertain,cropland,0.740740740740741,0.259259259259259,0.0,,not_eligible,No supported PHOENIX emissions classification.
db8e3e11-ff85-5ba1-a33b-1d68da1fee9b,2023-05-26 08:19:00+00:00,21.86711,72.88705,mixed_or_uncertain,cropland,0.846424010217114,0.153575989782886,0.0,,not_eligible,No supported PHOENIX emissions classification.
93eff523-238a-58c9-b1bd-ead978e65656,2023-05-27 08:00:00+00:00,21.8325,72.65323,mixed_or_uncertain,cropland,0.727011494252874,0.229885057471264,0.014367816091954,,not_eligible,No supported PHOENIX emissions classification.
eee423df-47ec-530c-9da1-26fcff1e533c,2023-05-27 08:52:00+00:00,22.00716,72.771,mixed_or_uncertain,grassland,0.327266922094508,0.672733077905492,0.0,,not_eligible,No supported PHOENIX emissions classification.
0e87e818-6ee6-536d-acd2-e3cd64621e7b,2023-05-27 20:29:00+00:00,21.563405,72.91605,mixed_or_uncertain,cropland,0.59514687100894,0.264367816091954,0.0379948914431673,,not_eligible,No supported PHOENIX emissions classification.
